order_id,user_id,menu_id,total_money,time
363153,419672,933411,6.5,2022-06-01 11:14:00
212965,462833,926061,15.0,2022-06-01 10:36:00
122450,940774,280146,20.0,2022-06-01 13:49:00
226102,708560,900410,8.5,2022-06-01 11:06:00
884467,396859,478854,15.0,2022-06-01 10:02:00
405308,706945,764764,16.5,2022-06-01 10:18:00
404288,273472,979804,12.0,2022-06-01 10:31:00
576658,136942,163444,7.0,2022-06-01 10:40:00
232281,364747,637842,2.5,2022-06-01 12:15:00
132639,874161,235353,4.5,2022-06-01 10:10:00
280572,161056,687456,13.0,2022-06-01 12:55:00
751890,804289,789712,14.0,2022-06-01 13:02:00
807507,140534,964856,10.0,2022-06-01 11:05:00
831455,958342,169919,7.0,2022-06-01 12:25:00
915714,524354,572769,9.0,2022-06-01 11:36:00
586980,758053,176490,4.5,2022-06-01 11:50:00
979043,893809,488803,3.5,2022-06-01 12:01:00
871628,628698,394626,4.5,2022-06-01 13:13:00
798189,614403,338142,9.5,2022-06-01 10:46:00
410614,988699,540163,11.5,2022-06-01 10:57:00
911583,942087,936231,20.0,2022-06-01 11:01:00
962782,983181,628317,15.0,2022-06-01 12:14:00
643875,105936,813524,11.5,2022-06-01 13:05:00
483365,641718,448452,16.0,2022-06-01 11:46:00
474231,130487,762607,13.5,2022-06-01 12:02:00
470353,632454,374829,8.0,2022-06-01 12:36:00
561052,951929,501243,2.5,2022-06-01 13:23:00
197988,425603,505152,8.5,2022-06-01 10:37:00
621355,967788,892758,7.0,2022-06-01 10:51:00
321897,901166,676234,14.5,2022-06-01 11:08:00
887477,514695,599888,12.5,2022-06-01 10:01:00
352724,258589,142162,8.5,2022-06-01 12:33:00
847079,618291,795839,8.0,2022-06-01 13:26:00
175088,867094,214187,7.0,2022-06-01 10:48:00
711988,624377,565503,4.0,2022-06-01 10:17:00
278554,528967,286774,10.0,2022-06-01 13:33:00
546072,908903,551743,8.0,2022-06-01 13:38:00
491313,368593,153925,13.0,2022-06-01 11:44:00
586722,141935,658976,10.5,2022-06-01 10:18:00
848859,908943,298002,8.0,2022-06-01 11:50:00
110073,975387,511464,3.0,2022-06-01 13:37:00
315148,863440,921700,14.5,2022-06-01 12:58:00
284196,680139,695645,8.0,2022-06-01 13:42:00
599473,579649,603211,10.0,2022-06-01 12:16:00
388149,222283,577087,6.5,2022-06-01 13:56:00
175100,430978,548103,20.0,2022-06-01 11:31:00
767487,600118,549204,14.5,2022-06-01 10:41:00
792235,498041,894800,17.0,2022-06-01 13:20:00
503582,476419,369909,7.0,2022-06-01 12:44:00
932309,796532,763226,20.0,2022-06-01 13:29:00
720705,539105,625089,12.0,2022-06-01 12:14:00
991415,428234,836860,13.0,2022-06-01 13:21:00
712091,345877,287200,9.0,2022-06-01 10:45:00
497624,997506,357775,16.0,2022-06-01 13:14:00
502071,456873,275507,8.0,2022-06-01 11:18:00
503965,444570,877104,8.5,2022-06-01 11:16:00
622654,472734,481472,13.0,2022-06-01 10:41:00
444025,725350,194187,6.2,2022-06-01 10:37:00
934974,723633,321540,12.0,2022-06-01 13:37:00
176894,377970,494721,7.0,2022-06-01 13:26:00
712582,738384,861391,12.0,2022-06-01 12:22:00
785532,682950,390363,6.0,2022-06-01 12:04:00
650772,595696,263949,8.5,2022-06-01 13:29:00
153373,301896,407675,9.0,2022-06-01 13:33:00
717120,231590,139155,12.0,2022-06-01 12:40:00
570831,427932,432928,14.5,2022-06-01 13:53:00
648540,292221,456096,14.5,2022-06-01 11:23:00
218556,716915,831584,3.5,2022-06-01 12:32:00
247898,579779,131230,4.0,2022-06-01 13:53:00
634018,453673,194566,9.0,2022-06-01 10:08:00
281633,733451,802667,17.0,2022-06-01 11:14:00
484367,588886,255686,10.0,2022-06-01 13:09:00
384051,868538,224409,5.0,2022-06-01 13:52:00
888027,853855,487927,8.0,2022-06-01 11:05:00
298534,114014,880400,13.5,2022-06-01 13:09:00
127482,810396,720340,6.0,2022-06-01 10:17:00
929999,413691,307680,14.5,2022-06-01 10:51:00
771963,294560,138107,3.0,2022-06-01 13:00:00
759489,417209,862662,6.5,2022-06-01 12:49:00
405633,747690,231609,9.5,2022-06-01 12:14:00
125303,837268,605755,3.5,2022-06-01 11:38:00
398203,257704,481189,7.0,2022-06-01 12:48:00
156073,468947,517904,7.5,2022-06-01 12:40:00
143485,509716,966917,8.2,2022-06-01 11:07:00
758655,481153,285399,7.5,2022-06-01 10:54:00
752113,514650,488695,8.5,2022-06-01 11:59:00
231352,857948,191784,10.5,2022-06-01 11:51:00
436760,471382,642321,18.5,2022-06-01 13:55:00
801661,684598,609938,13.0,2022-06-01 13:28:00
569868,348612,875754,7.0,2022-06-01 13:15:00
838771,702521,468031,7.0,2022-06-01 13:20:00
572171,802849,471226,5.45,2022-06-01 13:09:00
212149,637181,274783,11.5,2022-06-01 12:06:00
949418,160432,768150,6.0,2022-06-01 11:26:00
751496,647034,556087,2.0,2022-06-01 13:58:00
589762,916755,954664,9.0,2022-06-01 13:52:00
363433,490273,794278,11.0,2022-06-01 13:35:00
635622,210546,343319,16.0,2022-06-01 10:31:00
114124,220127,966030,12.0,2022-06-01 12:25:00
890956,300875,731970,12.5,2022-06-01 13:30:00
452246,589267,455806,3.5,2022-06-01 11:51:00
329909,938169,449539,8.5,2022-06-01 10:12:00
221065,116572,369025,23.0,2022-06-01 12:08:00
891562,564423,766004,7.5,2022-06-01 12:57:00
791890,446430,158370,2.0,2022-06-01 10:22:00
217754,755248,395399,3.0,2022-06-01 10:41:00
408094,289940,684651,5.0,2022-06-01 11:59:00
919865,471776,177415,20.0,2022-06-01 12:21:00
747730,313293,800094,4.2,2022-06-01 10:47:00
185381,423306,501819,14.0,2022-06-01 12:58:00
835596,682453,137330,11.0,2022-06-01 10:51:00
719547,571681,899670,4.0,2022-06-01 11:52:00
956535,546946,751935,7.0,2022-06-01 13:53:00
329297,583449,944663,6.5,2022-06-01 13:33:00
648351,197330,648175,13.0,2022-06-01 11:33:00
942892,317288,556935,11.5,2022-06-01 10:30:00
212544,102432,518037,15.5,2022-06-01 13:57:00
967214,318362,876128,19.5,2022-06-01 11:16:00
344736,269837,841208,7.0,2022-06-01 13:16:00
754554,669612,191192,9.0,2022-06-01 11:04:00
763194,719646,853231,7.5,2022-06-01 10:59:00
686500,603588,244467,16.0,2022-06-01 12:01:00
925610,502491,759809,8.5,2022-06-01 10:31:00
120032,575106,541460,9.5,2022-06-01 12:32:00
563400,395127,379588,11.0,2022-06-01 13:44:00
391044,964359,546899,3.0,2022-06-01 11:43:00
473968,642286,890223,8.0,2022-06-01 13:32:00
292015,432926,108728,3.7,2022-06-01 11:33:00
524576,724890,921089,5.0,2022-06-01 11:36:00
820719,235166,174088,11.5,2022-06-01 12:45:00
537416,693921,246498,6.5,2022-06-01 11:26:00
231773,974060,126181,3.0,2022-06-01 13:06:00
872569,806598,490271,12.5,2022-06-01 13:57:00
538587,145482,550042,26.0,2022-06-01 13:22:00
270765,277003,294906,13.0,2022-06-01 13:42:00
862430,484585,407969,10.0,2022-06-01 11:43:00
943985,703194,692807,15.0,2022-06-01 11:55:00
940314,347406,238219,7.5,2022-06-01 10:45:00
514526,391839,530333,8.0,2022-06-01 10:50:00
814595,295887,754777,16.7,2022-06-01 11:50:00
654329,245282,527677,21.0,2022-06-01 11:57:00
242645,862013,450512,11.0,2022-06-01 13:21:00
844798,104722,288341,11.0,2022-06-01 13:20:00
684561,674140,544063,9.0,2022-06-01 12:48:00
992991,110648,398359,7.0,2022-06-01 10:19:00
153650,329744,322182,17.0,2022-06-01 11:25:00
356795,468971,667924,3.0,2022-06-01 13:57:00
170192,130890,157200,8.0,2022-06-01 11:25:00
909477,445557,725309,2.5,2022-06-01 12:19:00
237039,831038,206590,21.0,2022-06-01 13:28:00
425615,613589,189909,15.0,2022-06-01 10:15:00
561513,561402,251867,8.0,2022-06-01 12:18:00
941706,399620,654816,20.5,2022-06-01 12:30:00
887406,136302,390698,20.0,2022-06-01 12:47:00
966040,231994,377798,18.0,2022-06-01 10:38:00
649127,720646,916685,18.0,2022-06-01 11:48:00
496088,939254,955111,12.5,2022-06-01 10:41:00
512335,136344,896403,13.5,2022-06-01 10:21:00
830138,316527,974751,12.0,2022-06-01 13:00:00
848979,876030,508618,15.5,2022-06-01 13:47:00
221550,243708,341806,9.0,2022-06-01 13:55:00
237640,969107,667989,10.5,2022-06-01 13:09:00
297372,582675,276100,14.5,2022-06-01 11:12:00
263544,857688,342307,4.5,2022-06-01 12:20:00
787561,676614,150093,4.0,2022-06-01 12:41:00
941687,804398,375259,18.45,2022-06-01 10:09:00
351039,526480,951854,11.0,2022-06-01 12:12:00
977745,873396,673822,11.0,2022-06-01 13:17:00
365138,505616,105839,18.5,2022-06-01 13:44:00
411547,622189,703324,9.0,2022-06-01 10:56:00
174432,760974,449116,3.0,2022-06-01 10:22:00
837440,382760,884294,3.0,2022-06-01 10:56:00
297318,754730,454924,18.0,2022-06-01 10:20:00
167300,391888,948958,5.0,2022-06-01 10:06:00
532063,296003,307500,20.0,2022-06-01 10:55:00
571815,831446,351504,17.5,2022-06-01 12:53:00
568198,890212,995337,10.5,2022-06-01 11:40:00
112907,680786,509270,4.0,2022-06-01 11:50:00
393249,907732,914588,13.5,2022-06-01 11:30:00
534161,955333,989323,9.5,2022-06-01 13:13:00
648268,390303,882319,12.5,2022-06-01 10:40:00
425471,701101,581167,4.0,2022-06-01 12:45:00
544239,653658,305806,15.5,2022-06-01 13:06:00
842315,577009,637902,13.0,2022-06-01 12:01:00
139332,956509,927863,8.95,2022-06-01 10:00:00
267785,326994,741365,7.0,2022-06-01 13:16:00
195342,466806,738379,12.0,2022-06-01 12:56:00
619893,177756,501587,6.0,2022-06-01 10:31:00
519072,822499,228566,14.0,2022-06-01 10:10:00
973596,353340,351556,8.0,2022-06-01 10:54:00
426744,556829,602383,19.0,2022-06-01 12:53:00
450735,973503,148066,10.2,2022-06-01 13:10:00
920714,123613,145813,5.5,2022-06-01 11:04:00
536298,677804,373370,7.5,2022-06-01 10:08:00
640154,319193,196089,14.0,2022-06-01 10:58:00
324702,675112,174592,13.0,2022-06-01 10:54:00
840621,801615,559338,8.5,2022-06-01 11:01:00
776843,285479,161864,7.0,2022-06-01 13:18:00
885007,344168,103107,7.0,2022-06-01 10:01:00
606399,367379,591980,11.5,2022-06-01 11:38:00
148515,885760,659956,19.0,2022-06-01 10:51:00
445417,417967,416314,6.0,2022-06-01 13:24:00
854445,644520,960885,16.5,2022-06-01 13:52:00
825023,295614,310601,13.2,2022-06-01 13:56:00
655795,425908,577608,4.5,2022-06-01 11:47:00
736267,586964,874488,9.5,2022-06-01 11:47:00
841609,837689,388762,8.0,2022-06-01 11:14:00
449878,668689,397739,18.0,2022-06-01 11:15:00
244175,766000,839691,6.45,2022-06-01 11:17:00
992376,662983,989859,2.2,2022-06-01 10:38:00
878927,867763,955993,15.5,2022-06-01 11:26:00
884063,924376,692121,6.0,2022-06-01 11:40:00
222004,726253,175656,4.7,2022-06-01 12:58:00
647364,320897,281506,11.5,2022-06-01 10:11:00
644029,577619,678415,9.0,2022-06-01 13:14:00
618988,625134,885188,6.0,2022-06-01 12:30:00
133254,562433,359361,10.5,2022-06-01 11:32:00
757108,732439,373973,3.5,2022-06-01 11:43:00
809099,813744,178331,5.0,2022-06-01 10:41:00
792244,348107,928281,5.0,2022-06-01 11:13:00
540921,641369,989634,5.5,2022-06-01 10:13:00
826067,625825,974007,3.0,2022-06-01 10:28:00
843025,248722,855572,9.0,2022-06-01 10:41:00
179191,621555,258297,7.5,2022-06-01 12:32:00
644985,119066,209617,12.0,2022-06-01 11:18:00
479615,361305,658217,12.0,2022-06-01 11:04:00
591996,832781,470432,16.0,2022-06-01 10:57:00
126383,915746,628716,8.95,2022-06-01 13:12:00
576232,874059,506072,12.5,2022-06-01 13:06:00
362558,420467,938542,15.5,2022-06-01 10:06:00
720744,907568,868426,9.0,2022-06-01 13:01:00
897946,128509,764121,10.0,2022-06-01 13:36:00
641549,432357,941928,3.0,2022-06-01 12:23:00
320515,761750,544379,14.5,2022-06-01 11:48:00
906663,287242,570798,14.0,2022-06-01 12:33:00
771414,775589,801142,8.0,2022-06-01 12:26:00
113243,211195,283916,18.5,2022-06-01 13:37:00
270737,130791,925114,11.0,2022-06-01 11:56:00
394765,557798,637849,15.0,2022-06-01 10:03:00
121456,630875,631336,4.5,2022-06-01 13:49:00
606067,828946,259721,11.5,2022-06-01 11:56:00
791809,457877,938440,3.5,2022-06-01 10:04:00
908611,912180,547708,15.5,2022-06-01 11:32:00
840054,911045,830661,8.0,2022-06-01 11:39:00
477634,713921,471610,8.0,2022-06-01 13:26:00
441043,697101,819282,10.5,2022-06-01 13:29:00
137301,606091,782175,4.0,2022-06-01 13:07:00
300654,976661,771582,2.5,2022-06-01 10:07:00
939371,959796,739005,5.5,2022-06-01 10:55:00
505292,395818,942423,6.5,2022-06-01 12:35:00
481745,424739,682597,7.5,2022-06-01 10:30:00
314089,808118,335637,5.5,2022-06-01 10:55:00
741562,312585,169356,13.5,2022-06-01 13:51:00
667594,212797,495940,7.5,2022-06-01 11:49:00
105765,329496,124011,2.5,2022-06-01 10:06:00
747940,374986,972115,7.0,2022-06-01 12:18:00
622321,205194,391203,5.5,2022-06-01 13:38:00
845686,756813,450506,11.0,2022-06-01 10:33:00
505918,950705,562741,9.0,2022-06-01 10:58:00
166873,215656,344910,7.5,2022-06-01 10:49:00
468909,333702,327908,7.5,2022-06-01 10:13:00
164354,445606,365579,13.5,2022-06-01 11:46:00
161790,814885,944929,16.0,2022-06-01 10:04:00
618873,242266,447921,16.0,2022-06-01 12:37:00
698718,688305,939226,13.0,2022-06-01 12:16:00
812157,593070,509846,5.5,2022-06-01 12:21:00
494911,970856,718695,9.5,2022-06-01 10:31:00
494911,153536,909532,14.0,2022-06-01 11:22:00
196362,657768,746467,13.5,2022-06-01 13:45:00
432298,826606,748401,13.0,2022-06-01 10:12:00
111505,995954,123701,9.5,2022-06-01 12:58:00
802149,395232,187413,4.0,2022-06-01 11:02:00
919285,952832,737642,7.0,2022-06-01 13:51:00
381806,843219,975534,10.0,2022-06-01 11:03:00
292399,379855,125276,7.0,2022-06-01 10:11:00
868681,129254,322488,13.0,2022-06-01 12:18:00
601910,644797,789695,6.0,2022-06-01 11:26:00
630788,246756,551043,10.5,2022-06-01 12:17:00
870561,816589,261701,28.0,2022-06-01 10:41:00
699341,611311,810576,9.5,2022-06-01 11:13:00
546612,103616,850814,11.5,2022-06-01 13:45:00
241340,252285,462817,7.0,2022-06-01 13:44:00
251668,261512,833194,18.0,2022-06-01 12:50:00
971035,572748,706143,13.0,2022-06-01 13:29:00
207818,879861,670795,14.0,2022-06-01 10:59:00
419227,967509,532465,6.45,2022-06-01 11:40:00
454000,300751,412414,3.5,2022-06-01 13:58:00
739335,140830,278520,9.5,2022-06-01 11:27:00
929121,115064,394469,11.5,2022-06-01 12:57:00
173536,291666,971597,14.5,2022-06-01 12:58:00
184189,166974,121716,3.0,2022-06-01 10:52:00
852453,763831,353902,4.0,2022-06-01 11:11:00
721665,134441,827966,5.5,2022-06-01 12:22:00
477607,851159,509510,10.0,2022-06-01 11:30:00
440334,531804,108503,10.5,2022-06-01 12:49:00
982027,139726,907747,13.0,2022-06-01 12:59:00
439301,896063,233765,5.0,2022-06-01 13:54:00
756952,648314,951043,7.5,2022-06-01 11:34:00
330765,557618,663439,15.0,2022-06-01 12:42:00
652294,892676,640565,12.5,2022-06-01 12:40:00
670414,200380,387370,18.45,2022-06-01 13:49:00
625875,424286,839954,3.0,2022-06-01 13:09:00
650897,571112,792899,1.7,2022-06-01 12:50:00
130939,432033,591348,11.0,2022-06-01 13:09:00
761044,791953,522338,10.2,2022-06-01 11:43:00
950111,971275,283855,6.0,2022-06-01 10:06:00
948838,328573,750172,6.95,2022-06-01 13:20:00
197660,707685,940315,13.5,2022-06-01 10:10:00
158150,732132,154786,23.0,2022-06-01 10:16:00
116516,180326,782978,13.0,2022-06-01 12:20:00
107293,687313,840035,10.0,2022-06-01 11:22:00
790809,620146,403960,8.5,2022-06-01 11:58:00
816767,139884,286800,1.2,2022-06-01 12:41:00
573963,209081,758914,20.5,2022-06-01 12:53:00
585536,813911,752477,9.0,2022-06-01 10:28:00
430087,404335,836682,18.0,2022-06-01 13:21:00
166451,246630,436965,18.0,2022-06-01 13:37:00
158299,156306,691232,13.0,2022-06-01 12:50:00
567222,578819,635117,8.0,2022-06-01 12:24:00
294249,946327,393535,9.0,2022-06-01 12:30:00
856840,750423,695238,8.0,2022-06-01 10:08:00
638647,360777,866269,2.7,2022-06-01 12:47:00
853730,131552,234496,9.0,2022-06-01 13:52:00
339439,776002,771683,10.5,2022-06-01 13:06:00
543286,534422,538996,4.0,2022-06-01 10:49:00
805156,828782,300602,6.5,2022-06-01 12:42:00
284895,502920,133810,7.0,2022-06-01 10:30:00
179017,731704,608368,10.5,2022-06-01 13:16:00
249839,980168,191788,10.5,2022-06-01 12:24:00
793780,668116,197229,15.7,2022-06-01 12:11:00
163462,452144,679770,20.5,2022-06-01 10:33:00
656379,430956,195907,6.0,2022-06-01 12:52:00
607828,251859,487419,8.5,2022-06-01 12:16:00
759362,981088,769420,4.0,2022-06-01 13:36:00
619134,673567,258489,7.5,2022-06-01 10:40:00
675038,695901,510392,18.0,2022-06-01 10:39:00
769437,387654,138866,14.0,2022-06-01 10:12:00
721807,860003,913412,10.0,2022-06-01 13:43:00
991701,483202,705720,2.45,2022-06-01 12:08:00
198508,439976,119591,8.5,2022-06-01 12:37:00
407444,438363,896928,8.5,2022-06-01 11:37:00
652485,793864,980270,16.0,2022-06-01 11:05:00
505916,122411,345120,4.0,2022-06-01 10:16:00
399161,892658,932854,6.0,2022-06-01 10:13:00
896795,305418,610819,7.5,2022-06-01 13:28:00
795011,562939,406204,2.2,2022-06-01 11:14:00
246856,484100,312107,16.0,2022-06-01 12:14:00
556672,418920,172217,4.0,2022-06-01 10:15:00
252217,806758,716529,10.5,2022-06-01 11:22:00
392112,207543,624787,12.0,2022-06-01 12:05:00
416542,793114,381732,12.0,2022-06-01 13:41:00
332495,271997,697071,13.0,2022-06-01 11:56:00
464657,125430,533562,11.5,2022-06-01 12:42:00
365509,146557,332685,15.5,2022-06-01 12:53:00
685079,375939,394111,16.0,2022-06-01 13:02:00
162315,220751,377311,18.0,2022-06-01 10:03:00
476174,494359,661992,5.45,2022-06-01 11:52:00
323711,808105,312264,12.0,2022-06-01 10:35:00
379379,242819,294122,3.5,2022-06-01 12:43:00
305938,533815,156026,17.0,2022-06-01 10:45:00
722322,585102,459844,9.0,2022-06-01 10:16:00
297838,883467,710666,24.0,2022-06-01 11:38:00
436234,981242,849091,18.5,2022-06-01 12:54:00
343810,347474,448025,11.0,2022-06-01 13:33:00
355252,364710,115210,3.0,2022-06-01 13:24:00
129693,943971,652604,19.0,2022-06-01 13:49:00
828532,378614,175083,17.0,2022-06-01 13:33:00
223818,900774,343387,11.0,2022-06-01 12:05:00
382586,227771,854165,6.45,2022-06-01 12:22:00
213088,516228,696489,25.0,2022-06-01 11:43:00
199538,849641,929546,4.5,2022-06-01 13:25:00
410821,323938,795483,10.0,2022-06-01 11:13:00
263635,639292,626849,6.5,2022-06-01 10:24:00
591622,480712,560657,15.5,2022-06-01 12:12:00
535287,668373,474452,5.5,2022-06-01 13:45:00
541860,807439,888102,13.0,2022-06-01 11:57:00
808544,998007,219009,13.0,2022-06-01 10:55:00
789256,133339,519185,4.5,2022-06-01 10:48:00
107665,189178,821329,20.0,2022-06-01 13:31:00
769766,954107,131492,8.5,2022-06-01 12:12:00
628993,783036,401745,11.5,2022-06-01 11:57:00
469341,290489,931951,5.45,2022-06-01 12:12:00
833746,990297,309667,3.0,2022-06-01 13:24:00
896222,645570,290063,16.0,2022-06-01 13:32:00
904489,810816,461270,14.0,2022-06-01 13:57:00
797060,972225,405176,4.0,2022-06-01 10:07:00
480156,174713,361619,6.5,2022-06-01 13:24:00
597704,980980,757508,19.0,2022-06-01 12:43:00
674245,253927,460187,8.5,2022-06-01 12:59:00
829862,232660,824089,16.0,2022-06-01 10:42:00
411526,904855,322156,8.5,2022-06-01 11:11:00
936707,524799,641118,10.0,2022-06-01 13:27:00
511479,298365,774919,12.5,2022-06-01 10:31:00
430436,101251,925475,9.0,2022-06-01 12:47:00
382789,197045,114121,9.5,2022-06-01 13:30:00
811830,983695,963723,14.5,2022-06-01 12:40:00
796400,509346,100983,11.0,2022-06-01 13:35:00
354571,385848,936153,13.5,2022-06-01 10:58:00
334995,282751,909439,6.5,2022-06-01 11:01:00
147760,349958,332845,18.0,2022-06-01 11:49:00
956810,509064,346595,7.0,2022-06-01 12:34:00
388517,801052,825576,5.5,2022-06-01 10:19:00
875590,436015,890203,17.0,2022-06-01 10:33:00
804118,458020,256181,19.0,2022-06-01 10:29:00
624402,760428,398613,12.5,2022-06-01 10:39:00
862453,513440,993764,8.5,2022-06-01 12:53:00
507201,424397,408512,15.5,2022-06-01 12:54:00
787103,888730,842544,3.15,2022-06-01 13:59:00
327397,474619,937568,14.0,2022-06-01 13:23:00
240038,234225,672337,10.0,2022-06-01 10:45:00
269408,926413,607598,7.5,2022-06-01 11:55:00
996098,782572,208167,16.5,2022-06-01 10:24:00
390196,497211,625665,3.0,2022-06-01 12:51:00
340705,588886,154112,7.0,2022-06-01 19:34:00
798945,153536,477999,5.0,2022-06-01 18:01:00
883325,462833,762120,4.0,2022-06-01 20:20:00
475648,211195,778750,7.0,2022-06-01 20:29:00
883555,391888,936855,6.5,2022-06-01 17:05:00
579929,732439,745098,8.0,2022-06-01 20:29:00
138230,766000,410939,3.7,2022-06-01 20:33:00
323180,773496,501378,5.5,2022-06-01 20:14:00
517508,738384,110625,7.5,2022-06-01 20:23:00
717153,697101,253840,7.0,2022-06-01 20:27:00
482660,234936,691218,2.5,2022-06-01 19:39:00
278461,988118,756217,7.0,2022-06-01 19:40:00
148372,762742,687048,9.0,2022-06-01 16:32:00
838387,364710,652737,4.0,2022-06-01 16:52:00
594982,609783,328546,8.5,2022-06-01 17:32:00
624100,105936,807940,10.0,2022-06-01 18:09:00
911410,747690,391821,10.0,2022-06-01 20:09:00
123389,922995,200511,1.5,2022-06-01 16:28:00
987729,471776,604103,15.0,2022-06-01 19:08:00
888833,585102,552404,3.5,2022-06-01 18:19:00
954815,680786,661187,6.5,2022-06-01 18:52:00
807686,116572,847571,8.0,2022-06-01 20:51:00
589688,723633,576441,8.5,2022-06-01 16:30:00
872427,231590,838140,15.0,2022-06-01 20:37:00
367675,198183,720485,12.0,2022-06-01 18:31:00
744406,657768,234611,13.0,2022-06-01 19:09:00
337944,526480,951657,18.0,2022-06-01 17:08:00
895500,973503,586946,11.0,2022-06-01 19:05:00
968721,867094,440209,10.0,2022-06-01 19:28:00
800540,808118,782621,10.0,2022-06-01 16:37:00
281358,946327,545665,12.0,2022-06-01 18:57:00
634468,277003,813964,16.0,2022-06-01 17:36:00
684484,837268,775815,4.5,2022-06-01 17:17:00
715496,760428,777148,16.0,2022-06-01 20:16:00
808176,468971,835634,8.0,2022-06-01 20:06:00
308977,908943,676729,4.5,2022-06-01 19:49:00
151643,926413,600560,13.0,2022-06-01 18:34:00
864745,433411,782948,3.0,2022-06-01 18:54:00
