menu_id,food_id,mark
294906,92,6
294906,59,7
294906,79,10
407969,105,10
407969,24,8
407969,46,5
692807,52,7
692807,50,7
692807,108,8
692807,78,4
238219,91,8
238219,82,10
530333,37,3
530333,20,9
754777,100,3
754777,68,6
754777,99,6
754777,39,8
527677,106,10
527677,86,10
527677,78,10
527677,27,6
450512,44,8
450512,79,10
450512,36,10
288341,14,9
288341,2,5
288341,2,3
288341,63,4
544063,58,4
544063,37,6
398359,98,3
398359,98,4
398359,37,10
322182,38,6
322182,21,7
322182,24,5
322182,80,6
667924,13,5
667924,92,4
157200,4,4
157200,45,6
157200,91,8
157200,40,7
725309,75,7
725309,6,9
206590,99,5
206590,59,10
206590,59,9
206590,35,3
189909,105,3
189909,103,10
189909,29,6
251867,27,4
251867,65,4
251867,52,8
654816,86,8
654816,0,8
654816,106,5
654816,58,5
390698,58,6
390698,83,9
390698,100,4
377798,62,5
377798,82,10
377798,54,4
377798,29,9
916685,41,3
916685,106,9
916685,100,9
916685,27,6
955111,1,3
955111,104,10
955111,3,4
896403,60,6
896403,104,10
896403,46,10
974751,62,4
974751,102,10
508618,105,5
508618,3,6
508618,18,6
508618,48,4
341806,85,10
341806,36,9
667989,7,4
667989,79,7
667989,14,9
276100,26,9
276100,24,4
276100,109,6
276100,21,8
342307,97,3
342307,33,4
150093,31,5
150093,2,4
375259,23,4
375259,86,7
375259,42,3
375259,100,3
951854,104,5
951854,41,5
673822,9,7
673822,100,5
105839,84,6
105839,43,5
105839,0,6
105839,108,8
703324,14,8
703324,5,9
703324,36,9
703324,12,6
449116,48,9
449116,6,7
449116,27,4
884294,13,4
884294,45,3
454924,3,9
454924,83,10
454924,91,5
454924,82,5
948958,48,5
948958,41,5
307500,58,5
307500,83,8
307500,99,5
351504,20,8
351504,13,8
351504,80,3
351504,38,9
995337,80,6
995337,40,10
509270,39,6
509270,96,4
914588,15,10
914588,17,9
914588,59,7
989323,15,3
989323,35,4
989323,10,7
989323,67,8
882319,33,10
882319,56,8
882319,34,10
882319,91,5
581167,1,10
581167,92,6
305806,84,10
305806,87,3
305806,48,8
305806,24,5
637902,43,7
637902,37,4
637902,54,4
927863,91,6
927863,23,8
927863,29,8
927863,57,3
741365,91,7
741365,22,10
741365,55,9
738379,33,7
738379,108,5
738379,73,4
738379,50,9
501587,21,7
501587,48,3
228566,26,7
228566,62,6
228566,77,10
228566,30,9
351556,47,6
351556,39,4
351556,66,6
602383,83,9
602383,65,8
602383,18,4
148066,63,9
148066,5,3
148066,98,5
148066,68,5
145813,4,4
145813,95,3
145813,33,9
373370,32,7
373370,66,6
373370,48,8
373370,46,9
196089,77,8
196089,55,4
196089,13,6
174592,32,10
174592,49,8
174592,50,9
174592,102,8
559338,86,6
559338,70,5
161864,27,5
161864,65,8
103107,85,3
103107,8,9
591980,42,5
591980,57,8
591980,46,4
659956,21,9
659956,21,5
659956,35,7
659956,58,6
416314,56,10
416314,28,9
960885,59,3
960885,101,9
960885,36,3
960885,94,3
310601,4,10
310601,54,8
310601,68,7
310601,17,6
577608,37,3
577608,24,4
874488,77,9
874488,71,10
874488,8,7
388762,65,3
388762,66,7
397739,19,10
397739,76,9
397739,64,10
839691,58,4
839691,23,9
989859,25,9
989859,88,9
955993,67,8
955993,49,4
955993,42,6
955993,81,8
692121,95,7
692121,66,6
692121,96,8
692121,33,9
175656,33,6
175656,88,10
175656,6,10
281506,57,10
281506,13,5
281506,36,8
281506,25,10
678415,105,6
678415,90,5
885188,50,6
885188,20,5
359361,46,9
359361,32,3
359361,103,3
373973,94,6
373973,45,3
373973,89,7
178331,0,7
178331,52,6
178331,94,4
178331,34,10
928281,41,10
928281,45,9
989634,56,6
989634,0,3
974007,25,7
974007,25,5
855572,81,5
855572,67,8
855572,96,10
258297,17,10
258297,72,8
258297,24,4
209617,64,4
209617,81,5
658217,60,4
658217,72,8
658217,84,10
470432,99,4
470432,73,8
470432,35,7
470432,85,3
628716,23,9
628716,95,3
628716,34,8
628716,62,6
506072,2,4
506072,53,8
506072,62,7
506072,12,4
938542,103,10
938542,0,9
938542,41,6
938542,21,9
868426,46,4
868426,44,9
868426,42,6
868426,95,5
764121,76,8
764121,33,4
941928,90,3
941928,45,10
544379,28,6
544379,105,4
544379,25,8
544379,21,6
570798,77,7
570798,43,5
570798,6,4
570798,2,4
801142,108,7
801142,27,6
283916,65,3
283916,47,10
283916,57,7
283916,56,8
925114,55,4
925114,79,7
637849,55,4
637849,57,4
637849,55,9
631336,3,7
631336,2,6
631336,50,6
259721,30,9
259721,103,3
259721,31,4
259721,91,5
938440,27,7
938440,10,9
938440,50,3
547708,47,4
547708,106,5
547708,82,3
830661,28,6
830661,104,9
471610,24,8
471610,53,5
471610,69,7
819282,95,7
819282,19,6
819282,54,7
782175,35,5
782175,8,8
771582,95,5
771582,4,3
739005,98,6
739005,28,4
739005,47,9
942423,10,7
942423,61,4
682597,61,3
682597,3,8
335637,71,10
335637,30,3
335637,16,8
169356,93,4
169356,12,10
169356,57,3
169356,46,6
495940,66,6
495940,96,7
495940,54,8
124011,96,9
124011,98,3
972115,100,10
972115,6,10
391203,75,9
391203,89,7
391203,12,9
450506,48,10
450506,73,4
450506,34,8
450506,79,3
562741,66,8
562741,109,7
344910,25,5
344910,81,9
327908,27,9
327908,41,3
327908,47,6
365579,24,6
365579,62,3
365579,102,4
944929,100,3
944929,49,9
944929,32,5
944929,19,3
447921,83,6
447921,51,6
447921,109,5
939226,62,9
939226,104,9
939226,48,5
509846,15,5
509846,5,7
509846,44,8
718695,64,4
718695,89,7
718695,97,7
909532,101,9
909532,108,10
746467,15,6
746467,42,4
746467,79,9
748401,67,9
748401,105,3
748401,40,8
123701,83,8
123701,10,5
187413,89,3
187413,69,7
737642,17,6
737642,98,4
975534,40,3
975534,28,9
975534,52,3
975534,53,3
125276,11,4
125276,60,6
322488,64,8
322488,107,5
789695,40,5
789695,67,9
551043,40,4
551043,72,10
551043,63,7
261701,86,6
261701,108,5
261701,80,7
261701,108,5
810576,48,10
810576,24,6
810576,52,7
810576,81,7
850814,104,9
850814,67,5
850814,45,6
850814,74,8
462817,99,4
462817,27,10
833194,76,5
833194,33,4
833194,66,9
833194,84,8
706143,81,8
706143,80,6
670795,42,3
670795,26,7
670795,51,3
670795,105,4
532465,2,7
532465,9,4
532465,23,9
412414,48,7
412414,22,8
412414,90,6
278520,93,7
278520,50,10
278520,14,10
278520,22,5
394469,36,4
394469,15,9
394469,82,7
971597,15,4
971597,109,8
971597,20,8
121716,96,7
121716,22,7
121716,89,3
353902,35,3
353902,5,8
827966,96,7
827966,61,6
509510,18,7
509510,60,9
108503,41,7
108503,61,8
108503,46,10
907747,73,9
907747,80,7
907747,20,6
233765,90,6
233765,32,9
951043,82,9
951043,75,9
663439,41,7
663439,100,8
663439,55,7
640565,65,7
640565,60,7
640565,10,7
387370,77,6
387370,23,3
387370,65,4
387370,56,4
839954,69,4
839954,45,6
792899,88,6
792899,26,5
591348,90,5
591348,109,6
591348,12,7
522338,106,5
522338,44,5
522338,68,5
283855,14,7
283855,32,7
750172,7,3
750172,20,3
750172,23,7
940315,57,9
940315,65,10
940315,67,10
154786,107,10
154786,83,9
154786,32,3
154786,60,4
782978,78,4
782978,87,4
840035,37,6
840035,94,8
840035,20,10
840035,7,8
403960,51,7
403960,95,4
403960,104,6
286800,88,10
286800,22,10
758914,53,4
758914,69,10
758914,80,10
758914,101,8
752477,60,7
752477,41,7
836682,43,9
836682,78,3
836682,87,8
436965,16,10
436965,44,3
436965,80,5
436965,64,9
691232,89,10
691232,52,7
691232,12,7
691232,83,6
635117,92,9
635117,107,8
393535,107,8
393535,98,8
695238,44,8
695238,37,4
695238,35,3
866269,70,7
866269,68,5
234496,81,4
234496,45,10
234496,90,4
771683,91,5
771683,13,4
771683,2,4
771683,65,6
538996,72,3
538996,35,3
300602,1,5
300602,40,8
133810,52,4
133810,21,4
133810,28,9
608368,8,5
608368,22,9
608368,100,6
608368,35,9
191788,66,5
191788,71,7
191788,50,3
191788,58,7
197229,68,3
197229,15,7
197229,107,6
197229,17,9
679770,71,3
679770,76,7
679770,42,7
679770,107,10
195907,36,4
195907,7,7
195907,70,3
487419,89,8
487419,36,6
487419,39,8
769420,48,10
769420,16,8
258489,0,8
258489,44,6
258489,56,7
510392,105,3
510392,19,9
510392,9,8
510392,52,6
138866,34,6
138866,48,4
138866,76,9
138866,31,5
913412,15,6
913412,25,9
913412,84,5
705720,48,6
705720,26,3
705720,23,10
119591,101,4
119591,26,3
119591,0,4
896928,70,10
896928,19,10
896928,45,3
896928,72,6
980270,32,9
980270,82,10
980270,59,4
980270,52,8
345120,8,7
345120,31,7
932854,6,10
932854,10,8
932854,38,5
610819,75,4
610819,103,6
406204,75,10
406204,88,10
312107,24,3
312107,101,3
312107,64,6
312107,70,8
172217,14,4
172217,22,8
172217,0,3
716529,79,4
716529,90,5
716529,3,6
624787,26,5
624787,21,8
624787,61,5
624787,72,10
381732,76,9
381732,16,5
381732,89,6
697071,63,10
697071,106,9
533562,30,5
533562,40,8
533562,105,7
332685,17,3
332685,100,3
332685,10,4
332685,32,10
394111,80,7
394111,26,3
394111,87,9
394111,50,4
377311,106,4
377311,54,9
377311,100,7
661992,20,4
661992,23,7
312264,25,5
312264,39,7
312264,109,9
294122,50,4
294122,90,9
294122,94,5
156026,99,6
156026,33,6
156026,79,9
156026,12,6
459844,44,3
459844,108,4
710666,58,10
710666,76,5
710666,57,7
710666,84,6
849091,22,7
849091,107,7
849091,57,10
849091,82,10
448025,6,7
448025,74,5
448025,34,6
448025,63,4
115210,12,6
115210,26,5
652604,101,4
652604,107,4
652604,21,8
175083,13,7
175083,37,10
175083,64,9
175083,103,7
343387,85,8
343387,54,10
854165,67,6
854165,73,7
854165,67,4
854165,23,8
696489,93,9
696489,102,9
696489,59,10
696489,105,5
929546,35,8
929546,25,9
795483,61,3
795483,49,4
795483,31,8
626849,34,4
626849,38,6
560657,85,8
560657,37,10
560657,31,9
560657,40,4
474452,95,10
474452,61,6
888102,9,6
888102,19,8
888102,16,6
219009,81,5
219009,76,5
519185,15,7
519185,29,10
821329,60,9
821329,104,9
821329,29,9
821329,82,7
131492,96,6
131492,29,4
131492,100,3
401745,32,6
401745,24,6
401745,53,10
401745,67,3
931951,74,9
931951,52,7
931951,32,10
931951,23,8
309667,26,10
309667,13,9
290063,86,7
290063,29,8
290063,77,9
461270,70,9
461270,82,8
461270,55,7
461270,75,8
405176,28,8
405176,36,5
361619,0,5
361619,63,9
757508,78,8
757508,60,8
757508,57,3
757508,32,8
460187,82,6
460187,50,5
460187,24,6
824089,61,4
824089,79,4
824089,54,9
322156,67,4
322156,78,7
641118,59,8
641118,7,4
641118,90,3
641118,22,6
774919,43,6
774919,7,7
774919,63,5
925475,74,8
925475,102,9
925475,8,5
114121,33,7
114121,97,7
114121,55,7
963723,77,9
963723,97,10
963723,35,4
963723,32,7
100983,65,3
100983,21,4
936153,18,5
936153,15,7
936153,28,7
936153,93,10
909439,7,9
909439,60,9
332845,65,10
332845,21,4
332845,80,10
346595,28,4
346595,103,8
825576,12,4
825576,3,10
825576,51,10
890203,63,3
890203,59,4
890203,13,5
890203,34,6
256181,108,10
256181,93,6
256181,109,9
398613,42,6
398613,59,7
398613,24,10
993764,4,6
993764,58,8
993764,22,3
408512,61,4
408512,39,9
408512,90,10
408512,93,4
842544,88,3
842544,92,4
842544,23,3
842544,74,4
937568,73,5
937568,18,10
937568,11,7
937568,65,9
672337,93,7
672337,67,7
672337,3,10
607598,19,5
607598,47,7
208167,60,9
208167,60,3
208167,34,4
208167,38,9
625665,27,8
625665,66,10
154112,41,10
154112,1,9
477999,11,5
477999,31,6
762120,29,6
762120,69,5
778750,13,7
778750,18,4
936855,91,9
936855,29,9
936855,16,5
745098,36,9
745098,89,5
745098,37,8
410939,88,8
410939,92,6
410939,98,9
501378,21,8
501378,0,3
110625,71,7
110625,99,7
253840,43,10
253840,89,5
691218,52,8
691218,46,7
756217,93,9
756217,4,6
687048,12,10
687048,15,7
687048,16,10
687048,71,3
652737,74,3
652737,34,4
328546,42,3
328546,38,5
807940,84,8
807940,41,5
391821,77,5
391821,34,5
200511,0,7
200511,73,4
604103,109,9
604103,2,3
604103,80,9
552404,30,6
552404,3,3
661187,56,8
661187,70,10
847571,108,3
847571,30,6
576441,46,6
576441,107,3
838140,37,9
838140,100,9
838140,100,8
720485,86,8
720485,93,3
234611,55,8
234611,31,8
234611,19,9
951657,82,5
951657,64,4
951657,55,5
951657,73,4
586946,27,9
586946,57,4
586946,1,8
586946,12,3
440209,18,9
440209,17,3
782621,80,10
782621,1,3
545665,18,4
545665,82,7
545665,52,3
813964,109,9
813964,11,9
813964,104,7
775815,11,10
775815,22,9
775815,13,10
777148,76,8
777148,69,3
777148,86,8
835634,109,10
835634,92,9
676729,25,10
676729,33,7
600560,22,10
600560,61,5
600560,21,8
600560,3,8
782948,72,7
782948,22,3
782948,7,9
561758,86,7
561758,71,5
331722,26,6
331722,79,6
331722,21,3
331722,71,10
157905,108,10
157905,59,7
157905,42,10
157905,12,5
994790,23,7
994790,26,9
893955,86,9
893955,65,8
350743,67,7
350743,49,10
763605,9,9
763605,44,8
471206,96,3
471206,1,4
471206,40,10
471206,38,3
279524,83,10
279524,31,10
121028,3,5
121028,18,4
121028,59,10
355283,36,7
355283,5,10
474919,46,5
474919,79,6
116550,78,4
116550,22,9
116550,34,3
116550,47,4
107774,73,9
107774,87,3
289308,63,9
289308,84,8
289308,29,5
612339,60,9
612339,54,9
612339,30,6
553009,37,10
553009,68,4
185636,16,6
185636,96,8
185636,15,6
528814,5,10
528814,45,5
289433,27,5
289433,17,10
289433,18,6
289433,59,5
452596,13,8
452596,57,5
603648,18,7
603648,83,4
603648,98,8
603648,28,4
511065,82,9
511065,106,6
525163,108,10
525163,32,6
525163,54,9
811148,21,8
811148,97,9
465254,90,6
465254,109,4
162297,104,7
162297,40,6
171489,21,10
171489,6,8
171489,65,8
773140,72,7
773140,48,10
773140,20,9
373874,59,7
373874,12,10
373874,29,9
449777,10,5
449777,90,8
449777,55,10
813422,76,6
813422,54,3
813422,55,9
795836,34,10
795836,62,3
795836,63,10
116126,27,3
116126,13,7
116126,90,8
116126,65,8
315921,38,9
315921,87,10
315921,76,7
699623,72,10
699623,96,10
699623,42,8
859150,69,10
859150,32,7
859150,19,7
721775,38,10
721775,97,3
721775,44,5
102546,50,10
102546,41,6
102546,12,9
280354,40,5
280354,40,9
317168,42,6
317168,59,3
317168,53,3
507392,74,3
507392,28,6
507392,8,10
878551,50,8
878551,35,5
878551,60,5
878551,87,5
775880,83,4
775880,98,5
494568,49,3
494568,35,3
494568,4,10
831904,74,10
831904,28,3
146564,49,7
146564,66,10
146564,26,6
976875,6,6
976875,70,7
976875,19,4
976875,23,4
870903,23,10
870903,22,4
611898,85,10
611898,58,4
737835,37,5
737835,83,4
737835,24,4
737835,32,6
115999,44,6
115999,15,6
115999,45,5
115999,30,5
457122,52,3
457122,40,4
457122,55,9
738876,37,9
738876,68,4
812981,52,10
812981,93,8
792047,40,4
792047,107,3
281648,98,8
281648,40,10
281648,69,5
281648,53,7
864134,96,6
864134,34,3
398771,86,3
398771,68,4
310395,10,9
310395,90,7
173754,55,3
173754,8,4
173754,58,6
622518,49,7
622518,91,4
622518,20,9
825317,76,9
825317,58,10
825317,26,6
289836,36,4
289836,93,8
979508,85,8
979508,18,9
979508,34,4
407761,83,5
407761,71,8
407761,108,8
407761,84,5
691194,86,3
691194,39,6
294940,38,8
294940,75,5
414011,12,7
414011,80,10
414011,35,8
705046,36,4
705046,36,7
705046,45,8
808784,28,5
808784,62,9
808784,56,10
723825,12,10
723825,3,9
723825,89,4
912103,76,9
912103,71,7
912103,88,10
240648,44,5
240648,4,7
240648,10,3
413458,55,8
413458,16,5
413458,66,5
372142,39,4
372142,106,8
372142,63,4
372142,43,5
946683,102,4
946683,3,6
946683,91,5
324401,50,8
324401,106,4
324401,84,8
863291,90,3
863291,105,7
969467,18,6
969467,95,6
969467,106,9
870587,90,8
870587,106,7
870587,90,10
879773,68,9
879773,51,8
501698,71,10
501698,59,3
501698,80,10
314023,81,9
314023,36,6
314023,3,10
314023,106,9
228586,81,10
228586,88,4
228586,39,9
835848,13,9
835848,46,9
883229,3,3
883229,20,4
883229,40,3
883229,34,6
265103,30,9
265103,82,10
744725,77,10
744725,101,3
744725,76,4
239845,20,4
239845,75,5
292413,84,6
292413,29,5
594214,34,4
594214,104,9
594214,40,9
675493,15,6
675493,105,3
675493,104,9
523531,30,5
523531,31,10
523531,69,5
476741,24,6
476741,33,7
665651,34,7
665651,10,10
987493,50,9
987493,46,10
379209,46,3
379209,46,4
945766,6,10
945766,44,3
909300,18,5
909300,56,8
909300,99,6
909300,1,4
546206,48,7
546206,97,3
714882,87,7
714882,90,8
714882,48,7
714882,26,4
495933,44,10
495933,59,7
495933,96,7
883964,74,8
883964,101,7
795478,79,8
795478,90,5
795478,105,6
662840,103,4
662840,18,7
662840,23,5
662840,29,9
954464,47,8
954464,27,9
326681,21,10
326681,7,8
467849,102,8
467849,93,5
467849,1,7
915265,86,7
915265,54,4
654259,58,7
654259,30,7
654259,50,6
373465,33,8
373465,32,9
373465,56,5
373465,64,3
272124,33,5
272124,6,4
272124,109,8
272124,106,3
152575,70,5
152575,4,6
152575,19,3
152575,2,6
441306,92,6
441306,10,4
441306,88,7
441306,65,8
142750,34,5
142750,8,5
142750,88,4
142750,58,3
146499,37,8
146499,89,7
146499,79,9
738508,106,3
738508,104,5
300356,19,7
300356,98,10
300356,102,6
655160,44,9
655160,88,3
655160,107,6
655160,62,3
125543,43,8
125543,104,3
125543,69,3
125543,98,3
713203,84,3
713203,108,4
713203,86,6
713203,88,9
876983,42,6
876983,55,9
876983,10,10
876983,42,8
249741,78,5
249741,60,7
302549,2,10
302549,41,7
302549,100,9
742526,109,5
742526,73,6
742526,70,5
742526,46,10
760510,41,7
760510,32,5
206507,17,7
206507,19,4
205975,76,3
205975,34,4
126539,47,10
126539,5,8
126539,87,4
126539,109,9
682481,84,6
682481,29,5
682481,73,4
351091,26,4
351091,33,5
351091,9,3
351091,91,10
863085,96,9
863085,76,10
378500,74,7
378500,63,9
378500,47,3
378500,102,10
643477,5,9
643477,87,7
643477,99,6
643477,13,5
894143,33,10
894143,80,3
894143,52,7
175531,22,8
175531,62,4
833651,36,3
833651,47,6
833651,40,5
833651,109,3
955519,101,6
955519,29,8
955519,72,6
300840,30,9
300840,82,9
300840,28,3
404799,29,5
404799,20,8
329665,28,9
329665,35,3
329665,14,5
329665,0,4
918122,77,10
918122,50,8
683695,81,8
683695,42,4
683695,48,5
683695,23,10
106567,103,9
106567,99,4
106567,68,10
106567,109,8
385868,3,10
385868,92,10
385868,26,8
385868,52,6
301859,2,4
301859,81,9
301859,100,8
301859,13,3
615135,65,7
615135,39,5
917064,107,3
917064,91,7
917064,50,8
740053,43,5
740053,3,9
740053,105,4
740053,22,4
872869,106,4
872869,32,3
872869,78,3
872869,99,10
135109,109,10
135109,39,8
135109,36,9
839290,33,4
839290,51,3
223139,91,5
223139,104,8
223139,98,7
223139,70,9
177847,49,10
177847,0,6
177847,80,10
783823,64,5
783823,53,3
783823,2,7
946660,51,5
946660,45,6
946660,63,4
946660,40,10
792373,61,5
792373,63,5
792373,72,9
792373,5,8
554943,37,5
554943,64,9
554943,32,5
554943,75,9
318959,17,5
318959,19,8
318959,27,6
318959,96,4
664310,66,4
664310,11,10
664310,2,3
555771,104,10
555771,10,8
566737,65,7
566737,70,7
566737,53,10
566737,88,3
531664,5,9
531664,46,3
531664,4,8
531664,56,7
612167,96,10
612167,18,8
612167,42,5
387064,25,10
387064,77,5
387064,92,10
387064,97,6
518913,13,8
518913,76,4
518913,31,7
518913,28,8
208437,50,4
208437,98,10
991900,23,3
991900,15,6
952689,104,10
952689,27,9
952689,91,9
455018,82,9
455018,63,6
228473,43,7
228473,28,3
987511,5,6
987511,78,10
987511,59,6
987511,5,4
136971,2,3
136971,40,4
272065,71,4
272065,93,7
272065,108,3
272065,60,6
884314,96,6
884314,103,9
884314,50,5
884314,12,6
679789,101,3
679789,94,10
518435,70,9
518435,100,9
518435,65,4
793328,93,6
793328,33,6
793328,91,4
793328,1,8
545814,10,7
545814,6,7
545814,67,4
545814,18,3
797126,49,6
797126,24,9
797126,86,9
345453,6,6
345453,77,8
345453,13,8
345453,97,5
547127,70,9
547127,97,8
197169,28,5
197169,77,3
957678,90,3
957678,34,10
957678,5,7
957678,52,10
959749,69,10
959749,43,10
959749,10,3
959749,54,3
241837,80,7
241837,19,6
536142,62,3
536142,53,7
536142,78,9
536142,89,8
355920,82,10
355920,10,6
831483,7,4
831483,57,3
804357,73,10
804357,80,6
804357,58,3
804357,100,3
464001,57,6
464001,89,9
464001,92,7
276312,86,6
276312,50,8
276312,35,7
276312,29,8
734435,72,7
734435,12,9
997098,7,9
997098,62,6
262240,14,8
262240,8,7
646777,78,5
646777,81,4
646777,55,6
993242,47,4
993242,72,9
319920,59,7
319920,2,3
319920,71,4
319920,51,9
762096,100,4
762096,94,8
676934,40,5
676934,29,10
547690,31,10
547690,29,4
818393,19,10
818393,5,8
818393,50,4
818393,51,7
693746,91,7
693746,80,8
603594,106,3
603594,103,10
603594,15,4
603594,3,6
423966,32,3
423966,47,8
443294,16,4
443294,43,5
492329,40,8
492329,7,10
853553,13,4
853553,78,7
761680,51,6
761680,53,6
761680,81,3
761680,34,9
915546,32,7
915546,0,7
915546,17,5
417335,89,8
417335,21,6
199603,109,3
199603,6,5
199603,33,9
199603,78,4
468049,36,4
468049,0,4
468049,73,9
490153,60,6
490153,2,5
490153,91,10
998876,15,8
998876,21,3
638701,32,5
638701,44,3
395465,64,8
395465,20,9
395465,53,3
395465,57,9
739578,97,10
739578,33,9
739578,105,6
739578,15,6
157396,76,5
157396,26,10
157396,74,3
157396,75,4
608133,23,5
608133,67,10
608133,7,7
608133,41,9
750510,22,5
750510,30,9
750510,3,4
750510,29,6
106147,18,6
106147,47,4
106147,53,8
619709,22,5
619709,75,4
619709,29,8
619709,103,4
370101,16,5
370101,54,4
167874,103,9
167874,42,10
252263,10,10
252263,75,10
252263,27,6
337089,63,7
337089,52,6
337089,51,10
337089,10,10
135308,105,9
135308,105,6
626938,104,3
626938,91,8
695014,24,8
695014,87,9
695014,71,4
611851,54,9
611851,5,6
584359,81,3
584359,58,8
584359,80,3
109701,105,4
109701,13,4
297000,89,7
297000,85,3
297000,62,5
676642,71,7
676642,13,4
676642,60,6
676642,6,6
699610,98,10
699610,26,7
699610,24,9
341053,34,10
341053,40,5
341053,31,9
341053,109,8
469976,24,6
469976,78,8
930244,78,8
930244,48,6
525800,35,4
525800,103,3
525800,44,10
358957,81,4
358957,27,8
358957,12,9
358957,44,10
124317,51,4
124317,27,6
124317,47,4
124317,23,3
237531,53,9
237531,85,8
475121,21,6
475121,49,5
475121,101,5
475121,1,5
265533,72,8
265533,65,7
265533,5,7
819113,27,7
819113,70,8
880128,54,7
880128,40,10
880128,102,10
912503,92,10
912503,37,5
912503,102,8
466533,54,10
466533,26,7
466533,13,4
827475,93,8
827475,88,8
827475,15,10
115815,59,7
115815,57,9
115815,105,7
115815,60,10
457793,85,3
457793,105,6
457793,90,5
457793,4,4
938175,29,3
938175,87,5
589777,76,10
589777,90,4
589777,86,9
589777,66,7
194941,95,7
194941,57,4
853464,24,4
853464,78,10
853464,11,9
822403,91,8
822403,71,3
822403,38,3
822403,105,4
165505,98,6
165505,12,4
165505,67,8
880698,25,4
880698,4,7
822092,2,7
822092,98,6
246146,76,10
246146,76,6
246146,51,4
246146,27,4
149771,80,6
149771,8,3
510808,18,9
510808,0,3
510808,20,7
510808,25,4
455146,65,10
455146,105,4
455146,15,8
455146,26,9
